id;post_parent;image;post_title;post_content;post_excerpt;post_name;post_status;comment_status;menu_order;_post_permalink;post_date;post_author;place_type;place_city;geo_latitude;geo_longitude;geo_address;place_sub_type;place_culture;place_group;place_country;geo_date;place_wikipedia
13769;0;;"Beşoluk Çeşmesi, Ulubey - Ordu";;;besoluk-cesmesi-ulubey-ordu;publish;no;0;https://kulturenvanteri.com/place/besoluk-cesmesi-ulubey-ordu/;2020-03-16 18:37:53;Caner Cangul;Çeşme;Ordu;40.9013481;37.8008003;;;;Sivil Yapılar;Türkiye;;
13768;0;;"Bent Hamamı, Bayburt";;;bent-hamami-bayburt;publish;no;0;https://kulturenvanteri.com/place/bent-hamami-bayburt/;2020-03-16 18:35:30;Caner Cangul;Hamam;Bayburt;40.2587814;40.2242279;;;;Sivil Yapılar;Türkiye;;
13767;0;;"Bektaş Bey Camii, Çamoluk";;;bektas-bey-camii-camoluk;publish;no;0;https://kulturenvanteri.com/place/bektas-bey-camii-camoluk/;2020-03-16 18:33:36;Caner Cangul;Tarihi Cami;Giresun;40.1396713;38.5546837;;;;Dini Yapılar;Türkiye;;
13766;0;;"Behramşah Camii, Şebinkarahisar";;;behramsah-camii-sebinkarahisar;publish;no;0;https://kulturenvanteri.com/place/behramsah-camii-sebinkarahisar/;2020-03-16 18:32:14;Caner Cangul;Tarihi Cami;Giresun;40.3117218;38.4701157;;;;Dini Yapılar;Türkiye;;
13765;0;;"Bayrampaşa Kalesi, Demirözü - Bayburt";;;bayrampasa-kalesi-demirozu-bayburt;publish;no;0;https://kulturenvanteri.com/place/bayrampasa-kalesi-demirozu-bayburt/;2020-03-16 18:27:10;Caner Cangul;Kale;Bayburt;40.1846466;39.8321495;;;Osmanlı;Askeri Yapılar;Türkiye;;
13763;0;;"Balkaynak Köprüsü, Bayburt";;;balkaynak-koprusu-bayburt;publish;no;0;https://kulturenvanteri.com/place/balkaynak-koprusu-bayburt/;2020-03-16 18:17:47;Caner Cangul;Köprü;Bayburt;40.3577309;39.9032822;;;;Sivil Yapılar;Türkiye;;
13762;0;;"Bakımlı Köyü Köprüsü, Çanakçı";;;bakimli-koyu-koprusu-canakci;publish;no;0;https://kulturenvanteri.com/place/bakimli-koyu-koprusu-canakci/;2020-03-16 18:11:29;Caner Cangul;Köprü;Giresun;40.8850098;39.0059471;;;;Sivil Yapılar;Türkiye;;
13761;0;;"Bahçeli Köyü Kalesi, Yusufeli";;;bahceli-koyu-kalesi-yusufeli;publish;no;0;https://kulturenvanteri.com/place/bahceli-koyu-kalesi-yusufeli/;2020-03-16 18:09:16;Caner Cangul;Kale;Artvin;40.8530006;41.5376244;;;;Askeri Yapılar;Türkiye;;
13759;0;;"Aytepe Höyüğü, Kavak";;;aytepe-hoyugu-kavak;publish;no;0;https://kulturenvanteri.com/place/aytepe-hoyugu-kavak/;2020-03-16 18:03:52;Caner Cangul;Höyük;Samsun;41.0583725;35.9771652;;;;Yerleşimler;Türkiye;;
13758;0;;"Aydınköy Kilisesi, Ardanuç";;;aydinkoy-kilisesi-ardanuc;publish;no;0;https://kulturenvanteri.com/place/aydinkoy-kilisesi-ardanuc/;2020-03-16 18:00:37;Caner Cangul;Kilise ve Manastır;Artvin;41.0427132;42.0948524;;;;Dini Yapılar;Türkiye;;
13757;0;;"Avliyana Kilisesi (2), Torul";;;avliyana-kilisesi-2-torul;publish;no;0;https://kulturenvanteri.com/place/avliyana-kilisesi-2-torul/;2020-03-16 17:58:55;Caner Cangul;Kilise ve Manastır;Gümüşhane;40.4509048;39.1340675;;;;Dini Yapılar;Türkiye;;
13756;0;;"Avliyana Kilisesi, Torul";;;avliyana-kilisesi-torul;publish;no;0;https://kulturenvanteri.com/place/avliyana-kilisesi-torul/;2020-03-16 17:57:27;Caner Cangul;Kilise ve Manastır;Gümüşhane;40.4513054;39.1346359;;;;Dini Yapılar;Türkiye;;
13755;0;;"Avarak Kalesi, Çamoluk";;;avarak-kalesi-camoluk;publish;no;0;https://kulturenvanteri.com/place/avarak-kalesi-camoluk/;2020-03-16 17:55:58;Caner Cangul;Kale;Giresun;40.1357346;38.6659088;;;;Askeri Yapılar;Türkiye;;
13752;0;;"Alpullu Kilisesi (2), Torul";;;alpullu-kilisesi-2-torul;publish;no;0;https://kulturenvanteri.com/place/alpullu-kilisesi-2-torul/;2020-03-16 17:04:37;Caner Cangul;Kilise ve Manastır;Gümüşhane;40.5753517;39.4945107;;;;Dini Yapılar;Türkiye;;
13749;0;;"Ali Bey Çeşmesi, Bafra";;;ali-bey-cesmesi-bafra;publish;no;0;https://kulturenvanteri.com/place/ali-bey-cesmesi-bafra/;2020-03-16 16:58:10;Caner Cangul;Çeşme;Samsun;41.5681686;35.9033470;;;;Sivil Yapılar;Türkiye;;
13748;0;;"Dede Korkut Türbesi, Bayburt";;;dede-korkut-turbesi-bayburt;publish;no;0;https://kulturenvanteri.com/place/dede-korkut-turbesi-bayburt/;2020-03-16 16:55:46;Caner Cangul;Türbe;Bayburt;40.1974716;40.5697670;;;;Dini Yapılar;Türkiye;;
13747;0;;"Alay Çeşmesi, Şebinkarahisar";;;alay-cesmesi-sebinkarahisar;publish;no;0;https://kulturenvanteri.com/place/alay-cesmesi-sebinkarahisar/;2020-03-16 16:52:46;Caner Cangul;Çeşme;Giresun;40.2880974;38.4183502;;;;Sivil Yapılar;Türkiye;;
13746;0;;"Alacanlı Köprüsü, Tirebolu";;;alacanli-koprusu-tirebolu;publish;no;0;https://kulturenvanteri.com/place/alacanli-koprusu-tirebolu/;2020-03-16 16:50:54;Caner Cangul;Köprü;Giresun;41.0064011;38.8983002;;;;Sivil Yapılar;Türkiye;;
13745;0;;"Ağasar Köprüsü, Şalpazarı";;;agasar-koprusu-salpazari;publish;no;0;https://kulturenvanteri.com/place/agasar-koprusu-salpazari/;2020-03-16 16:46:34;Caner Cangul;Köprü;Trabzon;40.9478874;39.1962852;;;;Sivil Yapılar;Türkiye;;
13743;0;;"Adakale Hamamı, Ardanuç";;;adakale-hamami-ardanuc;publish;no;0;https://kulturenvanteri.com/place/adakale-hamami-ardanuc/;2020-03-16 16:41:30;Caner Cangul;Hamam;Artvin;41.1278687;42.0578270;;;;Sivil Yapılar;Türkiye;;
13741;0;;"Coşandere Köprüsü, Maçka";;;cosandere-koprusu-macka;publish;no;0;https://kulturenvanteri.com/place/cosandere-koprusu-macka/;2020-03-16 16:33:42;Caner Cangul;Köprü;Trabzon;40.7678108;39.6069031;;;Osmanlı;Sivil Yapılar;Türkiye;;
13740;0;;"Bifera Köprüsü, Araklı";;;bifera-koprusu-arakli;publish;no;0;https://kulturenvanteri.com/place/bifera-koprusu-arakli/;2020-03-16 16:30:33;Caner Cangul;Köprü;Trabzon;40.8279610;39.9994545;;;;Sivil Yapılar;Türkiye;;
13579;0;;Athenai;;;athenai;publish;yes;0;https://kulturenvanteri.com/place/athenai/;2020-03-11 21:02:50;Caner Cangul;Antik Kent;Rize;41.1773;40.8888;;Toprak Altında;Pontus;Yerleşimler;Türkiye;;
13577;0;;Polemonion;;;polemonion;publish;yes;0;https://kulturenvanteri.com/place/polemonion/;2020-03-11 21:02:50;Caner Cangul;Antik Kent;Ordu;41.0266;37.494;;Toprak Altında;Pontus;Yerleşimler;Türkiye;;
13576;0;;Hermonassa;;;hermonassa;publish;yes;0;https://kulturenvanteri.com/place/hermonassa/;2020-03-11 21:02:50;Caner Cangul;Antik Kent;Trabzon;41.0076;39.5923;;Toprak Altında;Pontus;Yerleşimler;Türkiye;;
13575;0;;Kotyora;;;kotyora;publish;yes;0;https://kulturenvanteri.com/place/kotyora/;2020-03-11 21:02:50;Caner Cangul;Antik Kent;Ordu;40.98;37.877;;Toprak Altında;Pontus;Yerleşimler;Türkiye;;
13574;0;;Kerasous;;;kerasous;publish;yes;0;https://kulturenvanteri.com/place/kerasous/;2020-03-11 21:02:50;Caner Cangul;Antik Kent;Giresun;40.9197;38.3882;;Toprak Altında;Pontus;Yerleşimler;Türkiye;;
13368;0;;"Osmanbaba Köprüsü, Akçaabat";;;osmanbaba-koprusu-akcaabat;publish;no;0;https://kulturenvanteri.com/place/osmanbaba-koprusu-akcaabat/;2020-03-10 13:55:21;Caner Cangul;Köprü;Trabzon;41.0097351;39.5923729;;;;Sivil Yapılar;Türkiye;;
11811;0;;Hamsiköy Yaylası;;;hamsikoy-yaylasi;publish;no;0;https://kulturenvanteri.com/place/hamsikoy-yaylasi/;2020-02-20 20:00:58;Caner Cangul;Yayla;Trabzon;40.6403198;39.4838486;;;;Doğal Varlıklar;Türkiye;;
11810;0;;Kayabaşı Yaylası;;;kayabasi-yaylasi;publish;no;0;https://kulturenvanteri.com/place/kayabasi-yaylasi/;2020-02-20 19:55:52;Caner Cangul;Yayla;Trabzon;40.8384247;39.4630470;;;;Doğal Varlıklar;Türkiye;;
11809;0;;Haçka Yaylası;;;hacka-yaylasi;publish;no;0;https://kulturenvanteri.com/place/hacka-yaylasi/;2020-02-20 19:54:41;Caner Cangul;Yayla;Trabzon;40.8312492;39.4185829;;;;Doğal Varlıklar;Türkiye;;
11808;0;;Trabzon Bedesteni;;;trabzon-bedesteni;publish;no;0;https://kulturenvanteri.com/place/trabzon-bedesteni/;2020-02-20 19:40:51;Caner Cangul;Bedesten;Trabzon;41.0078964;39.7237015;;;Osmanlı;Sivil Yapılar;Türkiye;;
11734;0;;"Kalecik Kalesi, Araklı - Trabzon";;;kalecik-kalesi-arakli-trabzon;publish;no;0;https://kulturenvanteri.com/place/kalecik-kalesi-arakli-trabzon/;2020-02-14 20:40:59;Caner Cangul;Kale;Trabzon;40.9584007;40.0284996;;;;Askeri Yapılar;Türkiye;;
11718;0;;"Dutlu Roma Köprüsü, Şavşat";;;dutlu-roma-koprusu-savsat;publish;no;0;https://kulturenvanteri.com/place/dutlu-roma-koprusu-savsat/;2020-02-14 15:19:02;Caner Cangul;Köprü;Artvin;41.3685989;42.2933006;;;Roma;Sivil Yapılar;Türkiye;;
11717;0;;"Demirci Roma Köprüsü, Şavşat";;;demirci-roma-koprusu-savsat;publish;no;0;https://kulturenvanteri.com/place/demirci-roma-koprusu-savsat/;2020-02-14 15:18:04;Caner Cangul;Köprü;Artvin;41.4329987;42.2196007;;;Roma;Sivil Yapılar;Türkiye;;
11716;0;;"Efeler Roma Köprüsü, Borçka";;;efeler-roma-koprusu-borcka;publish;no;0;https://kulturenvanteri.com/place/efeler-roma-koprusu-borcka/;2020-02-14 15:17:14;Caner Cangul;Köprü;Artvin;41.4385986;41.9263992;;;Roma;Sivil Yapılar;Türkiye;;
11660;0;;"Pamukçular Kalesi, Yusufeli";;;pamukcular-kalesi-yusufeli;publish;no;0;https://kulturenvanteri.com/place/pamukcular-kalesi-yusufeli/;2020-02-13 21:35:37;Caner Cangul;Kale;Artvin;40.7849388;41.8395767;;;;Askeri Yapılar;Türkiye;;
11659;0;;"Aşpişen Kalesi, Yusufeli";;;aspisen-kalesi-yusufeli;publish;no;0;https://kulturenvanteri.com/place/aspisen-kalesi-yusufeli/;2020-02-13 21:32:56;Caner Cangul;Kale;Artvin;40.7637367;41.6820717;;;;Askeri Yapılar;Türkiye;;
11658;0;;"Kılıçkaya Kalesi, Yusufeli";;;kilickaya-kalesi-yusufeli;publish;no;0;https://kulturenvanteri.com/place/kilickaya-kalesi-yusufeli/;2020-02-13 21:30:37;Caner Cangul;Kale;Artvin;40.6631317;41.4819489;;;;Askeri Yapılar;Türkiye;;
11657;0;;"Bala Kalesi, Çamlıhemşin";;;bala-kalesi-camlihemsin;publish;no;0;https://kulturenvanteri.com/place/bala-kalesi-camlihemsin/;2020-02-13 21:22:34;Caner Cangul;Kale;Rize;40.8135643;40.9437828;;;;Askeri Yapılar;Türkiye;;
11656;0;;"Sinkot Kalesi, Artvin";;;sinkot-kalesi-artvin;publish;no;0;https://kulturenvanteri.com/place/sinkot-kalesi-artvin/;2020-02-13 21:17:56;Caner Cangul;Kale;Artvin;41.2353516;41.8063965;;;;Askeri Yapılar;Türkiye;;
11655;0;;Artvin Kalesi;;;artvin-kalesi;publish;no;0;https://kulturenvanteri.com/place/artvin-kalesi/;2020-02-13 21:16:24;Caner Cangul;Kale;Artvin;41.1885490;41.8255844;;;;Askeri Yapılar;Türkiye;;
11635;0;;"Ayasofya Kilisesi, Trabzon";;;ayasofya-kilisesi-trabzon;publish;no;0;https://kulturenvanteri.com/place/ayasofya-kilisesi-trabzon/;2020-02-13 11:07:37;A. Erdem Şentürk;"Kilise ve Manastır, Müze";Trabzon;41.0031738;39.6960945;;;"Bizans, Pontus";Dini Yapılar;Türkiye;;
11591;0;;"Havza İmareti, Samsun";;;havza-imareti-samsun;publish;no;0;https://kulturenvanteri.com/place/havza-imareti-samsun/;2020-02-10 20:43:21;Caner Cangul;İmaret;Samsun;40.9710121;35.6561089;;;Osmanlı;Sivil Yapılar;Türkiye;;
11269;0;;"Meryem Ana Manastırı, Şebinkarahisar";;;meryem-ana-manastiri-sebinkarahisar;publish;no;0;https://kulturenvanteri.com/place/meryem-ana-manastiri-sebinkarahisar/;2020-02-02 13:33:43;Caner Cangul;Kilise ve Manastır;Giresun;40.2751312;38.5067139;;;;Dini Yapılar;Türkiye;;
11268;0;;"İmera Manastırı, Gümüşhane";;;imera-manastiri-gumushane;publish;no;0;https://kulturenvanteri.com/place/imera-manastiri-gumushane/;2020-02-02 13:31:18;Caner Cangul;Kilise ve Manastır;Gümüşhane;40.5354462;39.5868225;;;;Dini Yapılar;Türkiye;;
11260;0;;"Porta Manastırı, Artvin";;;porta-manastiri-artvin;publish;no;0;https://kulturenvanteri.com/place/porta-manastiri-artvin/;2020-02-02 09:25:51;Caner Cangul;Kilise ve Manastır;Artvin;41.2376976;42.0742188;;;;Dini Yapılar;Türkiye;;
10996;0;;"Ahi Emir Ahmet Zencani Türbesi, Bayburt";;;ahi-emir-ahmet-zencani-turbesi-bayburt;publish;no;0;https://kulturenvanteri.com/place/ahi-emir-ahmet-zencani-turbesi-bayburt/;2019-12-16 20:47:38;Caner Cangul;Türbe;Bayburt;40.2585411;40.2240295;;;;Dini Yapılar;Türkiye;;
10388;0;;"Ulu Cami, Bayburt";;;ulu-cami-bayburt;publish;no;0;https://kulturenvanteri.com/place/ulu-cami-bayburt/;2019-12-04 19:53:33;Caner Cangul;Tarihi Cami;Bayburt;40.2610397;40.2252426;;;Osmanlı;Dini Yapılar;Türkiye;;
10315;0;;"Oymaağaç Höyük, Vezirköprü";;;oymaagac-hoyuk-vezirkopru;publish;no;0;https://kulturenvanteri.com/place/oymaagac-hoyuk-vezirkopru/;2019-12-04 10:59:50;Caner Cangul;Höyük;Samsun;41.2077484;35.4302635;;;;Yerleşimler;Türkiye;;
10313;0;;"Muratlı Camii, Borçka";;;muratli-camii-borcka;publish;no;0;https://kulturenvanteri.com/place/muratli-camii-borcka/;2019-12-04 10:30:31;Caner Cangul;Tarihi Cami;Artvin;41.4784470;41.7103577;;;;Dini Yapılar;Türkiye;;
10048;0;;Atatürk Köşkü Müzesi;;;ataturk-kosku-muzesi;publish;yes;0;https://kulturenvanteri.com/place/ataturk-kosku-muzesi/;2019-11-30 14:10:36;Caner Cangul;Müze;Trabzon;40.979766;39.697871;;;;Sivil Yapılar;Türkiye;;
10047;0;;Kuvvay-i  Milliye Ve Osman Ağa Müzesi;;;kuvvay-i-milliye-ve-osman-aga-muzesi;publish;yes;0;https://kulturenvanteri.com/place/kuvvay-i-milliye-ve-osman-aga-muzesi/;2019-11-30 14:10:36;Caner Cangul;Müze;Giresun;40.917513;38.384448;;;;Sivil Yapılar;Türkiye;;
10046;0;;Bandırma Vapuru ve Milli Mücadele Parkı Açık Hava Müzesi;;;bandirma-vapuru-ve-millu00ee-mucadele-parki-acik-hava-muzesi-2;publish;yes;0;https://kulturenvanteri.com/place/bandirma-vapuru-ve-millu00ee-mucadele-parki-acik-hava-muzesi-2/;2019-11-30 14:10:36;Caner Cangul;Müze;Samsun;41.273575;36.367624;;;;Sivil Yapılar;Türkiye;;
9679;0;;Köprübaşı Köprüsü;;;koprubasi-koprusu;publish;no;0;https://kulturenvanteri.com/place/koprubasi-koprusu/;2019-11-19 16:37:14;Caner Cangul;Köprü;Gümüşhane;40.57592;39.3039;;;;Sivil Yapılar;Türkiye;;
9678;0;;Torul İlecik Köyü Köprüsü;;;torul-ilecik-koyu-koprusu;publish;no;0;https://kulturenvanteri.com/place/torul-ilecik-koyu-koprusu/;2019-11-19 15:39:19;Caner Cangul;Köprü;Gümüşhane;40.51553;39.08765;;;;Sivil Yapılar;Türkiye;;
9677;0;;Büyükçit Köyü Meryemana Köprüsü;;;buyukcit-koyu-meryemana-koprusu;publish;no;0;https://kulturenvanteri.com/place/buyukcit-koyu-meryemana-koprusu/;2019-11-19 15:30:57;Caner Cangul;Köprü;Gümüşhane;40.51246;39.21336;;;;Sivil Yapılar;Türkiye;;
9676;0;;Sarıbaba Köyü Taş Köprü;;;saribaba-koyu-tas-kopru;publish;no;0;https://kulturenvanteri.com/place/saribaba-koyu-tas-kopru/;2019-11-19 15:28:06;Caner Cangul;Köprü;Gümüşhane;40.55861;39.02747;;;;Sivil Yapılar;Türkiye;;
9675;0;;Yağlıdere Köyü Bazbent Köprüsü;;;yaglidere-koyu-bazbent-koprusu-2;publish;no;0;https://kulturenvanteri.com/place/yaglidere-koyu-bazbent-koprusu-2/;2019-11-19 15:20:55;Caner Cangul;Köprü;Gümüşhane;40.54095;39.51297;;;;Sivil Yapılar;Türkiye;;
9672;0;;Kırıklı Köyü Kemer Köprü;;;kirikli-koyu-kemer-kopru;publish;no;0;https://kulturenvanteri.com/place/kirikli-koyu-kemer-kopru/;2019-11-19 14:54:33;Caner Cangul;Köprü;Gümüşhane;40.35138;39.55988;;;;Sivil Yapılar;Türkiye;;
9671;0;;İkisu Köyü Kemer Köprü;;;ikisu-koyu-kemer-kopru;publish;no;0;https://kulturenvanteri.com/place/ikisu-koyu-kemer-kopru/;2019-11-19 14:51:37;Caner Cangul;Köprü;Gümüşhane;40.52494;39.39352;;;;Sivil Yapılar;Türkiye;;
9670;0;;Dibekli Köyü Kemer Köprü;;;dibekli-koyu-kemer-kopru;publish;no;0;https://kulturenvanteri.com/place/dibekli-koyu-kemer-kopru/;2019-11-19 14:43:17;Caner Cangul;Köprü;Gümüşhane;40.47223;39.37127;;;;Sivil Yapılar;Türkiye;;
9669;0;;Akhisar Köyü Kemer Köprü;;;akhisar-koyu-kemer-kopru;publish;no;0;https://kulturenvanteri.com/place/akhisar-koyu-kemer-kopru/;2019-11-19 14:41:38;Caner Cangul;Köprü;Gümüşhane;40.43878;39.85014;;;;Sivil Yapılar;Türkiye;;
9668;0;;Söğütağıl Köyü Kemer Köprü;;;sogutagil-koyu-kemer-kopru;publish;no;0;https://kulturenvanteri.com/place/sogutagil-koyu-kemer-kopru/;2019-11-19 14:15:06;Caner Cangul;Köprü;Gümüşhane;40.44451;39.77044;;;;Sivil Yapılar;Türkiye;;
9667;0;;Torul Harşit Köprüsü;;;torul-harsit-koprusu;publish;no;0;https://kulturenvanteri.com/place/torul-harsit-koprusu/;2019-11-19 14:12:57;Caner Cangul;Köprü;Gümüşhane;40.55715;39.29263;;;;Sivil Yapılar;Türkiye;;
9666;0;;Kanberli Köprü;;;kanberli-kopru;publish;no;0;https://kulturenvanteri.com/place/kanberli-kopru/;2019-11-19 14:08:23;Caner Cangul;Köprü;Gümüşhane;40.48286;39.46255;;;;Sivil Yapılar;Türkiye;;
9665;0;;Kemer Köprü;;;kemer-kopru;publish;no;0;https://kulturenvanteri.com/place/kemer-kopru/;2019-11-19 14:05:57;Caner Cangul;Köprü;Gümüşhane;40.45864;39.478;;;;Sivil Yapılar;Türkiye;;
9664;0;;Gümüşkaya Köprüsü;;;gumuskaya-koprusu;publish;no;0;https://kulturenvanteri.com/place/gumuskaya-koprusu/;2019-11-19 13:59:36;Caner Cangul;Köprü;Gümüşhane;40.45958;39.36137;;;;Sivil Yapılar;Türkiye;;
9663;0;;Tohumoğlu Köprüsü;;;tohumoglu-koprusu;publish;no;0;https://kulturenvanteri.com/place/tohumoglu-koprusu/;2019-11-19 13:55:41;Caner Cangul;Köprü;Gümüşhane;40.40065;39.63816;;;;Sivil Yapılar;Türkiye;;
9662;0;;Dedeli Köprüsü;;;dedeli-koprusu;publish;no;0;https://kulturenvanteri.com/place/dedeli-koprusu/;2019-11-19 13:46:01;Caner Cangul;Köprü;Gümüşhane;40.41559;39.26604;;;;Sivil Yapılar;Türkiye;;
9535;0;;"Ayasofya Müzesi, 3";;;ayasofya-muzesi-3;publish;yes;0;https://kulturenvanteri.com/place/ayasofya-muzesi-3/;2019-11-18 08:37:45;Caner Cangul;Müze;Trabzon;41.002472;39.695604;;;;Sivil Yapılar;Türkiye;;
9518;0;;"Kara Göl, 3";;;kara-gol-3;publish;yes;0;https://kulturenvanteri.com/place/kara-gol-3/;2019-11-18 08:37:44;Caner Cangul;Göl;Trabzon;40.5244508;40.3625464;;;;Doğal Varlıklar;Türkiye;;
9517;0;;"Kara Göl, 2";;;kara-gol-2-2;publish;yes;0;https://kulturenvanteri.com/place/kara-gol-2-2/;2019-11-18 08:37:44;Caner Cangul;Göl;Trabzon;40.5270278;40.4507375;;;;Doğal Varlıklar;Türkiye;;
9516;0;;"Kara Göl, 1";;;kara-gol-1;publish;yes;0;https://kulturenvanteri.com/place/kara-gol-1/;2019-11-18 08:37:44;Caner Cangul;Göl;Rize;40.8312487;41.0526896;;;;Doğal Varlıklar;Türkiye;;
9427;0;;"Roma Köprüsü, 85";;;roma-koprusu-85;publish;yes;0;https://kulturenvanteri.com/place/roma-koprusu-85/;2019-11-18 08:37:40;Caner Cangul;Köprü;Gümüşhane;40.506016;39.519032;;;Roma;Sivil Yapılar;Türkiye;;
9413;0;;"Roma Köprüsü, 71";;;roma-koprusu-71;publish;yes;0;https://kulturenvanteri.com/place/roma-koprusu-71/;2019-11-18 08:37:38;Caner Cangul;Köprü;Artvin;40.8719517;41.2761409;;;Roma;Sivil Yapılar;Türkiye;;
9389;0;;"Roma Köprüsü, 47";;;roma-koprusu-47;publish;yes;0;https://kulturenvanteri.com/place/roma-koprusu-47/;2019-11-18 08:37:37;Caner Cangul;Köprü;Trabzon;40.6107697;39.9515863;;;Roma;Sivil Yapılar;Türkiye;;
9388;0;;"Roma Köprüsü, 46";;;roma-koprusu-46;publish;yes;0;https://kulturenvanteri.com/place/roma-koprusu-46/;2019-11-18 08:37:37;Caner Cangul;Köprü;Trabzon;40.6069794;39.9510095;;;Roma;Sivil Yapılar;Türkiye;;
9387;0;;"Korgan Köprüsü, Bayburt";;;roma-koprusu-45;publish;yes;0;https://kulturenvanteri.com/place/roma-koprusu-45/;2019-11-18 08:37:37;Caner Cangul;Köprü;Bayburt;40.33633;40.0007820000001;;;Roma;Sivil Yapılar;Türkiye;;
9386;0;;"Roma Köprüsü, 44";;;roma-koprusu-44;publish;yes;0;https://kulturenvanteri.com/place/roma-koprusu-44/;2019-11-18 08:37:37;Caner Cangul;Köprü;Giresun;40.5251661;38.6032602;;;Roma;Sivil Yapılar;Türkiye;;
9385;0;;"Roma Köprüsü, 43";;;roma-koprusu-43;publish;yes;0;https://kulturenvanteri.com/place/roma-koprusu-43/;2019-11-18 08:37:37;Caner Cangul;Köprü;Giresun;40.398392;38.814579;;;Roma;Sivil Yapılar;Türkiye;;
9384;0;;"Roma Köprüsü, 42";;;roma-koprusu-42;publish;yes;0;https://kulturenvanteri.com/place/roma-koprusu-42/;2019-11-18 08:37:37;Caner Cangul;Köprü;Gümüşhane;40.49741;39.178391;;;Roma;Sivil Yapılar;Türkiye;;
9346;0;;"Roma Köprüsü, 4";;;roma-koprusu-4;publish;yes;0;https://kulturenvanteri.com/place/roma-koprusu-4/;2019-11-18 08:37:36;Caner Cangul;Köprü;Samsun;41.1526231;35.5428819;;;Roma;Sivil Yapılar;Türkiye;;
9294;0;;Roma Köprüsü;;;koprulerroma-koprusu;publish;yes;0;https://kulturenvanteri.com/place/koprulerroma-koprusu/;2019-11-18 08:08:40;Caner Cangul;Köprü;Rize;41.247787;41.247787;;;Roma;Sivil Yapılar;Türkiye;;
9286;0;;Tekke Şelalesi;;;tekke-selalesi-2;publish;yes;0;https://kulturenvanteri.com/place/tekke-selalesi-2/;2019-11-17 22:49:29;Caner Cangul;Şelale;Gümüşhane;40.416697;39.580222;;;;Doğal Varlıklar;Türkiye;;
9264;0;;Göller Yaylası;;;goller-yaylasi-2;publish;yes;0;https://kulturenvanteri.com/place/goller-yaylasi-2/;2019-11-17 22:49:27;Caner Cangul;Yayla;Rize;40.73045;40.51597;;;;Doğal Varlıklar;Türkiye;;
9257;0;;"Çit Deresi Köprüsü, Torul";;;cit-deresi-koprusu-torul;publish;no;0;https://kulturenvanteri.com/place/cit-deresi-koprusu-torul/;2019-11-17 22:49:27;Caner Cangul;Köprü;Gümüşhane;40.5408835;39.2918355;;;;Sivil Yapılar;Türkiye;;
9254;0;;Büyük Göl;;;buyuk-gol-2;publish;yes;0;https://kulturenvanteri.com/place/buyuk-gol-2/;2019-11-17 22:49:27;Caner Cangul;Göl;Rize;40.9363806;41.2001681;;;;Doğal Varlıklar;Türkiye;;
9244;0;;"Aygır Gölü, Trabzon";;;aygir-golu-trabzon;publish;no;0;https://kulturenvanteri.com/place/aygir-golu-trabzon/;2019-11-17 22:49:26;Caner Cangul;Göl;Trabzon;40.5263428;40.3905916;;;;Doğal Varlıklar;Türkiye;;
9241;0;;Balık Gölü;;;balik-golu-2;publish;yes;0;https://kulturenvanteri.com/place/balik-golu-2/;2019-11-17 22:49:26;Caner Cangul;Göl;Trabzon;40.5311868;40.3837466;;;;Doğal Varlıklar;Türkiye;;
9236;0;;Şeytan Köprüsü;;;seytan-koprusu-2;publish;yes;0;https://kulturenvanteri.com/place/seytan-koprusu-2/;2019-11-17 22:49:26;Caner Cangul;Köprü;Rize;40.912883;40.453533;;;;Sivil Yapılar;Türkiye;;
9228;0;;Kara Göl;;;kara-gol-2;publish;yes;0;https://kulturenvanteri.com/place/kara-gol-2/;2019-11-17 22:49:24;Caner Cangul;Göl;Rize;40.7426238;40.8675742;;;;Doğal Varlıklar;Türkiye;;
9175;0;;Rum Ortodoks Kilisesi;;;rum-ortodoks-kilisesi-2;publish;yes;0;https://kulturenvanteri.com/place/rum-ortodoks-kilisesi-2/;2019-11-17 21:27:46;Caner Cangul;Kilise ve Manastır;Gümüşhane;40.6669774;39.8115072;;;Yunan;Dini Yapılar;Türkiye;;
9174;0;;Mater Dolorosa Katolik Kilisesi;;;mater-dolorosa-katolik-kilisesi;publish;yes;0;https://kulturenvanteri.com/place/mater-dolorosa-katolik-kilisesi/;2019-11-17 21:20:41;Caner Cangul;Kilise ve Manastır;Samsun;41.2892668;36.3289295;;;;Dini Yapılar;Türkiye;;
9163;0;;Rabat Kilisesi;;;rabat-kilisesi;publish;yes;0;https://kulturenvanteri.com/place/rabat-kilisesi/;2019-11-17 21:20:40;Caner Cangul;Kilise ve Manastır;Artvin;41.074574;42.165652;;;;Dini Yapılar;Türkiye;;
9159;0;;Kırkharman Kilisesi;;;kirkharman-kilisesi;publish;yes;0;https://kulturenvanteri.com/place/kirkharman-kilisesi/;2019-11-17 21:20:40;Caner Cangul;Kilise ve Manastır;Giresun;40.5426873;38.5354368;;;;Dini Yapılar;Türkiye;;
9158;0;;Alikinos Kilisesi;;;alikinos-kilisesi;publish;yes;0;https://kulturenvanteri.com/place/alikinos-kilisesi/;2019-11-17 21:20:40;Caner Cangul;Kilise ve Manastır;Gümüşhane;40.557864;39.593602;;;;Dini Yapılar;Türkiye;;
